Text,Category
ఆరోగ్య భద్రతలో అగ్రగామి,None of the categories
పార్లమెంటు భేటీ జాప్యంపై రాష్ట్రపతికి కాంగ్రెస్‌ లేఖ,None of the categories
"మీరు ట్రాన్స్‌జెండర్గా ఉండే వారు అసహ్యంగా ఉండాలి.""",Transphobia
అందుకే బర్త్‌డే సెలబ్రేషన్ మూడ్ లేదు: స్టార్ హీరో,None of the categories
"నేను ట్రాన్స్‌జెండర్లను స్వీకరించలేను, వారు సహజ స్థితిని మార్చుకుంటున్నారు.",Transphobia
గడువుకు ముందే సొమ్ము తీసుకోవచ్చా?,None of the categories
"లింగమార్పిడి అనేది మానసిక సమస్య, అది నివారించాలి మరియు మద్దతు అవసరం.",Transphobia
"మీరు స్వలింగ సంపర్కాలను అనుమతిస్తే, మీరు సమాజంలో కలిగిన అవహేళనను తిరస్కరిస్తున్నారు.",Homophobia
మీ యాస్ స్వలింగ సంపర్కులు నాకు అన్నిటికంటే ఎక్కువ నోయిని కలిగించింది,Homophobia
మీ లింగమార్పిడి మరియు మార్పు నాకు అసహజంగా అనిపిస్తుంది.,Transphobia
అతను స్వలింగ సంపర్కులతో ఉండటం వారికి ఆమె మనసు సమాధానంగా ఉండేలా చేసింది.,Homophobia
దుబాయ్‌లో వదిలేశారు!,None of the categories
జస్టిస్‌ నాగార్జున రెడ్డిపై..అభిశంసన మళ్లీ ఆగింది,None of the categories
"ఆమె మాత్రమే నన్ను ప్రేమిస్తుంది, ఎందుకంటే ఆమె స్వలింగ సంపర్కుడి.",Homophobia
స్వలింగ సంపర్కులు వారు చేసే పనులు మన దేశానికి మరియు ధర్మానికి వ్యతిరేకంగా ఉండటం.,Homophobia
వీరు స్వలింగ సంపర్కుల వ్యక్తులను సమాజంలో స్వీకరించకూడదు,Homophobia
"మా సమాజంలో ట్రాన్స్‌జెండర్‌ల స్థానాన్ని విమర్శించాలి, వారు మా సంస్కృతిని నాశనం చేస్తున్నారు.",Transphobia
మా పిల్లలకు వీరు సేవ చేసే అవకాశం ఉండకూడదు.,Transphobia
"నా ప్రియురాలు ట్రాన్స్‌జెండర్‌గా మార్పు చేసుకున్నారు, ఇప్పుడు నాకు ఆమెతో ఎలా మాట్లాడాలో తెలియదు.",Transphobia
"నా స్నేహితుడు స్వలింగ సంపర్క వాడిని నాకు తెలియజేసినాడు, నాకు దానికి ఎలా ప్రతిస్పందించాలో తెలియదు.",Homophobia
క్వీర్ పరిచయం ఇలా ఉండాలి.,None of the categories
నాడు ఉప్పు పన్ను.. నేడు చేనేతపై పన్నా?,None of the categories
మొహర్రమ్‌ రక్తపాతంపై ఆంక్షలు ఉండాలి కదా!,None of the categories
హోమోసెక్స్యూఅల్ సంపర్కం నిషేధించాలి.,Homophobia
"నా అభిప్రాయంలో, ఈ స్వలింగ సంపర్కులు మానవ ప్రకృతి ప్రతి ప్రధాన ప్రతిస్పందన",Homophobia
మన సమాజంలో ట్రాన్స్‌జెండర్ల కోసం మేము ఇంత అనుకూలతలు ఏందుకు అందించాలి?,Transphobia
"మీరు స్వలింగ సంపర్కులు ఉన్న వ్యక్తులు ఉన్నా, మీకు ఎవరూ గౌరవించరు.",Homophobia
హోమోసెక్స్యూఅల్ వారికి సర్వేలు చేయడం లేదు.,Homophobia
హోమోసెక్స్యుఅల్ జీవితాలు సహజమైనవి కాదు.,Homophobia
"ట్రాన్స్‌జెండర్ల వంటి వ్యక్తులను మీరు వారిని మీ స్నేహితులుగా చేసుకుంటే, మీరు నా స్నేహితుడు కాదు.",Transphobia
"ఓ వ్యక్తి తన స్వలింగ సంపర్కాన్ని అంగీకరించటానికి ముందు మెదడు ప్రశ్నించాలి.""",Homophobia
స్వలింగ సంపర్కులు ఒక ప్రముఖ లైంగిక ప్రాధాన్యత.,None of the categories
"స్వలింగ సంపర్కాలు మానవ జాతిని అనుచితంగా మారుస్తాయి.""",Homophobia
"అవి పేద విశ్వాసాలలో వేరుగా పెరుగుతున్నాయి, మనం వాటిని అనుమతించలేదు.""",Homophobia
"స్వలింగ సంపర్కాలను ఆదరించే వారికి ప్రభుత్వ ఉద్యోగాలు ఇవ్వకూడదు.""",Homophobia
వారు మన పిల్లలను భ్రమించారు.,Transphobia
"ఆమె స్వలింగ సంపర్కములను మద్దతు చేస్తుంది, కానీ దానికి సంబంధించి నాకు ఏమీ తెలుసు.",Homophobia
ఏకచ్ఛత్రాధిపత్యం!,None of the categories
నా త్యాగాలు ఆగవు : పాక్ మాజీ ప్రధాని,None of the categories
వారు మన ధర్మాన్ని కలిగిపెడుతున్నారు.,Transphobia
ట్రాన్స్‌జెండర్లు మన పాఠశాలలో ప్రముఖ పాత్రలను పోషించవద్దు.,Transphobia
నిరసనల వెల్లువ,None of the categories
"మీరు ఎక్కడ చూసినా మీరు గుర్తించలేకపోతున్నారు, ఇది అసహజమైనది.",Transphobia
దేశభద్రత సాకుతో జడ్జీల నియామకాన్ని అడ్డుకోలేరు: కొలీజియం,None of the categories
ఆ కంపెనీల్లో మహిళలకు పెద్దపీట,None of the categories
"లింగ-మార్పిడి అనేది ఒక మానసిక రుగ్మత; దీనికి చికిత్స చేయాలి, జరుపుకోకూడదు.",Transphobia
"స్వలింగ సంపర్కులు అనేవి సమాజ స్థితిని అనిశ్చితంగా చేసేవి.""",Homophobia
"నా కుమారుడు స్వలింగ సంపర్కంలో ఉన్నాడు, నాకు అది అన్ని రోజులు నచ్చడు.",Homophobia
ఉగ్రవాదంపై మోదీ ఉక్కు పిడికిలి...ఎన్ఐఏ దాడులే నిదర్శనం,None of the categories
"స్వలింగ సంపర్కానికి ప్రవేశించబోతున్న వ్యక్తులు విపరీత లింగం తో సంబంధాలు కలిగి ఉండాలని ప్రయత్నిస్తారు.""",Homophobia
"నేను ట్రాన్స్‌జెండర్లు నమ్మని, వారు మన సమాజానికి ప్రమాదం చేస్తున్నారు.",Transphobia
"స్వలింగ సంపర్కులు మన సంప్రదాయాన్ని స్థిరపడకుండా చేస్తున్నాయి.""",Homophobia
"నాగ్, సమంత ఎంత సంతోషంగా ఉన్నారో చూశారా?",None of the categories
`అజ్ఞాత‌వాసి` బ‌య‌టికొచ్చాడు!,None of the categories
ట్రంప్‌కు మళ్లీ ఎదురుదెబ్బ,None of the categories
"ట్రాన్స్‌జెండర్లు మన సంప్రదాయాలను హేళుపెట్టారు, వారిని మనం మానకూడదు.",Transphobia
నా కుమార్తెను లింగాయత్‌గా మార్పు చేసే ఆలోచన లేదు.,Transphobia
వారి అస్వీకార్య ప్రవర్తనకు మా సమాజం హెచ్చరిక ప్రకటించాలి.,Transphobia
"ఆమె స్వలింగ సంపర్కుల విషయంలో మరింత ఓపెన్ మైండెడ్ అయ్యింది, కానీ నాకు అది నచ్చలేదు",Homophobia
నీకు లింగమార్పిడి వ్యక్తిని గుర్తించడం కష్టంగా ఉంది; మీరు ఆ వ్యక్తిని మనసులో గౌరవించండి.,None of the categories
ట్రాన్స్‌జెండర్లను కలగాలను మాజీద్వారా దూరమైన ప్రదేశాలలో పంపించాలి.,Transphobia
గైక్వాడ్‌ టికెట్‌ మళ్లీ రద్దు,None of the categories
రాజీవ్‌ హత్యకేసులో.. ఖైదీ పేరరివాలన్‌కు పెరోలు,None of the categories
"మీ స్వలింగ సంపర్కులు మీరు అనుభవించే అనుకూల ప్రతికూల పరిస్థితులను ఉత్పత్తి చేస్తాయి.""",Homophobia
స్వలింగ సంపర్కానికి మారడం మనిషి ప్రకృతిని విధ్వంసం చేసే క్రియ.,Homophobia
"ట్రాన్స్‌జెండర్లకు మాకు సుమీహాత్తు లేదు, వారు మా సంస్కృతిని కాపాడుకోలేరు.",Transphobia
ఆ వ్యక్తిని నేను ఎప్పుడూ గౌరవిస్తాను కానీ వారు స్వలింగ సంపర్కులలో ఉన్నారు అనే విషయం తెలిసింది చూసి.,Homophobia
పెరగనున్న సిమెంట్‌ ధర!,None of the categories
ట్రాన్స్‌జెండర్ల ప్రతిభా ప్రపంచాన్ని కేవలం కులగజ్జిలించడం మాత్రమే.,Transphobia
ట్రాన్స్‌జెండర్ల మాధ్యమంగా మన పిల్లలు కుదరని పనులు చేస్తున్నారు,Transphobia
"ఆ స్వలింగ సంపర్కులను నిరోధించండి, వాటికి ఏమీ స్థానం లేదు.",Homophobia
"స్వలింగ సంపర్కం మనుషులను అన్యాయముగా చేస్తుంది""",Homophobia
స్వలింగ సంపర్కులు సమాన లింగ వారికి మాత్రమే చెయ్యాలి.,None of the categories
బెదిరింపులతో ఒప్పించలేరు: వెంకయ్య,None of the categories
యూపీ ముఖ్యమంత్రిగా యోగినే కరెక్టా..? బీజేపీ సీక్రెట్ ఇదేనా..?,None of the categories
ఆది హీరోగా ఎన్నారైల సినిమా,None of the categories
"లింగమార్పిడిని మాత్రమే అనుకుంటున్నాం, మరింత ఏదైనా ఉందాం అనేది నిజంగానే కాదు.",None of the categories
"మీ స్వలింగ సంపర్కులు మనం పరిపాలించాల్సిన సంస్కృతిని కఠినంగా ఉంచుతాయి.""",Homophobia
జనవరి 1నే తుది నిర్ణయం అంటున్న అల్లు అర్జున్ టీమ్..,None of the categories
అదే విధంగా మారుతున్న జనసంఖ్య తలపించే విషయం చూస్తున్నారా?,Homophobia
ఐటీ ఉద్యోగులకు కష్టకాలం,None of the categories
దినకరన్‌తో భేటీకి శశికళ నిరాకరణ,None of the categories
"వారు సంఘటన ప్రాంతాల్లో కూడా ఉండాలి, వారు మా సాధారణ ప్రాంతాలను విధ్వంసం చేస్తున్నారు.",Transphobia
స్వలింగ సంపర్కులు ప్రకృతికి విరుద్ధంగా ఉన్నాయి.,Homophobia
స్వలింగ సంపర్కులు చేసేవారు మనస్సు స్థిరంగా ఉండలేరు.,Homophobia
"ఆమె మాత్రమే నాకు ఆకర్షణీయం, మీరు కాదు.",Homophobia
"స్వలింగ సంపర్కులు మానవ సంస్కృతికి విరుద్ధంగా ఉన్నాయి""",Homophobia
ప్రేక్షకులకు దగ్గరయ్యానంటే అదే కారణం: జబర్‌దస్త్‌ కమెడియన్,None of the categories
ఆమె చేసిన స్వలింగ సంపర్కులు ఆమెకు ఇంకెన్ని అవకాశాలు కలుగుజేసే అవకాశం లేదు.,Homophobia
ట్రాన్స్‌జెండర్లను మా శాస్త్రానికి ప్రతికూలంగా చూడడం మా సమాజంలో ప్రేమ లేకుండా పోతుంది.,Transphobia
ఎన్టీఆర్ అంటే చాలా ఇష్టమట!,None of the categories
ఆఫీసులో రాఖీలు కట్టండి!,None of the categories
మీరు స్వలింగ సంపర్కాలను ఎలా సమర్థించగలరు? అది సాహజికంగా ఉండదు,Homophobia
భారత్‌కు కష్టం... చైనాకు ఇష్టం!,None of the categories
రాష్ట్ర హోం మంత్రి రాజీనామా!,None of the categories
ఉపాధ్యాయులకు మోదీ తీపి కబురు,None of the categories
అజ్ఞాతంలోనే జస్టిస్‌ కర్ణన్,None of the categories
12 ఏళ్ల తర్వాత జింబాబ్వేకు ఓ డ్రా..,None of the categories
మరియు గేలు అనేవారు మానవ జాతి యొక్క విస్తరణకు బాధకం అవుతారు.,Homophobia
స్వలింగ సంపర్కులు సామాజిక నేతివ్యవస్థ నాశనం చేస్తాయి,Homophobia
స్వలింగ సంపర్కులు మనుషులను నిర్లక్ష్యంగా చేస్తాయి,Homophobia
అమ్ముడుపోని తాహిర్‌..!,None of the categories
"స్వలింగ సంపర్కులు అనుభవించే వారు ఏమీ చేయగలరు, వారు నిజంగా మనుషులు కాదు.",Homophobia
"స్వలింగ సంపర్కులు మనకు సంస్కృతి మరియు సంప్రదాయాలను కేటాయించే వాటి.""",Homophobia
మీ లింగాన్ని మార్చడం మీ స్వంతమైన స్వాతంత్ర్యానికి అంతిగా ఉంది.,Transphobia
ట్రాన్స్‌జెండర్ల ఆత్మావేశం కలిగించడం నాకు ఇష్టం లేదు.,Transphobia
చిరస్మరణీయుడు ‘కాకా’,None of the categories
మీరు మీ లింగాన్ని ఎలా మార్చుకుంటారు? అది అసహజంగా ఉంది.,Transphobia
22న బ్యాంకుల సమ్మె యథాతథం,None of the categories
ట్రాన్స్‌జెండర్‌గా ఉండటం అస్వాభావికం,Transphobia
మా పిల్లలను ట్రాన్స్‌జెండర్ వ్యక్తులతో అలా నిలబెట్టలేను.,Transphobia
"ట్రాన్స్‌జెండర్లు మా తల్లిదండ్రులను అవమానించి, వారిని అపమానించిన వ్యక్తులు.",Transphobia
ఈ సినిమా టాలెంట్ ఎలా ఉంటుందో బయటపెట్టింది : రవితేజ,None of the categories
ఆ ఫంక్షన్‌లో చిరంజీవి తీరు ఆశ్చర్యపరిచింది: హృతిక్‌,None of the categories
సినీ ఆర్టిస్టు యూనియన్ల వివాదానికి తెర,None of the categories
"మన బాత్‌రూమ్‌లను మీరు ఉపయోగించకూడదు, అది మన వ్యక్తిగత స్థలం.",Transphobia
"మీరు స్వలింగ సంపర్కానికి నా ఆమెను ప్రేరేపిస్తున్నారా?""",Homophobia
స్వలింగ సంపర్కులు మానవ ప్రజాసంఖ్యను తగ్గించడానికి కారణం.,Homophobia
ట్రాన్స్‌జెండర్ల సమర్ధన చేసేవారు మన సమాజ స్థితిని అప్రమత్తంగా చేస్తున్నారు.,Transphobia
మా పిల్లలను ట్రాన్స్‌జెండర్లతో ఆటించమని నాకు ఇష్టం లేదు.,Transphobia
ట్రాన్స్‌జెండర్లు మన సంస్కృతిని కల్లు తిప్పుతున్నారు.,Transphobia
మా సమాజానికి స్వలింగ సంపర్కాలు అసహజమైన సంఘటన.,Homophobia
స్వలింగ సంపర్క వ్యక్తులను మా సమాజం గ్రహించలేదు.,Homophobia
"స్వలింగ సంపర్కానికి ప్రవేశించడం పరిణామాలు ఉంటాయి, దానిని అంగీకరించడం సమాజానికి హాని చేస్తుంది",Homophobia
"రామ్‌చరణ్, ఉపాసనలకు చిరంజీవి స్వీట్ వార్నింగ్",None of the categories
పంచామృత అభిషేకాలపై ఆంక్షలు?,None of the categories
"స్వలింగ సంపర్కులు ఉన్న వ్యక్తులను సమాజం పరిశుద్ధంగా పరిగణిస్తుంది.""",Homophobia
మా సంఘం స్వలింగ సంపర్కులను తీసివేయడానికి సిద్ధంగా ఉంది.,Homophobia
ఒకరికొకరు మీద ప్రేమతో ఉండడానికి మేము ఒకరిని మార్చుకోవాలని అనుకుంటున్నారా?,Homophobia
కొవ్వు పదార్థాలపై అదనపు పన్ను!,None of the categories
స్వలింగ సంపర్కాలు సమాజ అనుభవించే స్వచ్ఛంద విహితమే.,Homophobia
స్వలింగ సంపర్కులు పరివార విభజనకు దారి తీస్తాయి,Homophobia
ట్రాన్స్‌జెండర్లు ప్రతిపత్తిస్థాయి వ్యక్తులు కావాలి.,Transphobia
మిమ్మల్ని మా వ్యవసాయపు ప్రాంగణానికి పిలుపు ఇవ్వడానికి మేము అంగీకరించలేదు.,Transphobia
అయ్యప్ప దీక్షలో రాంచరణ్‌,None of the categories
"మనం ట్రాన్స్‌జెండర్ జీవితాన్ని సమర్థించకూడదు, ఇది మానవ ప్రకృతికి విరుద్ధమైనది",Transphobia
మా పాఠశాలలో ట్రాన్స్‌జెండర్లు ఉన్నారని తెలుసుకున్నాక మా పిల్లలను అక్కడ నుంచి తీసుకుపోవాలని నేను అనుకుంటున్నాను.,Transphobia
నేను మీరు ఎందుకు చల్లారు అని మంచిగా అర్థం చేస్తున్నాను.,None of the categories
స్వలింగ సంపర్కాలు మాకు నేరుగా ప్రాణాలను తీసేవి.,Homophobia
‘ట్రంప్‌’ కార్డులు ఔట్‌!,None of the categories
పైలెట్‌పై హర్భజన్‌ ఆగ్రహం,None of the categories
రాజశేఖర్‌కు మాతృ వియోగం,None of the categories
ట్రాన్స్‌జెండర్ వ్యక్తి మా పాఠశాలలో చదువుకుంటే అది నాకు భయంగా ఉంటుంది.,Transphobia
వర్గ హత్యలు ఆగాలి!,None of the categories
"ట్రాన్స్‌జెండర్‌గా ఉండటం ఒక తప్పు, అది సరిపోవాలి.",Transphobia
వారు సాధారణ వ్యక్తులకు అనుకూలంగా ఉండటం లేదు,Transphobia
"స్వలింగ సంపర్కులు అనుచించకూడదు, అవమానకరంగా చూపించకూడదు.",Homophobia
పతంజలి వ్యాపార లక్ష్యం రూ.20 వేల కోట్లు,None of the categories
డిటెక్టివ్‌,None of the categories
ట్రాన్స్‌జెండర్‌లు మన యువతిలను భయపెట్టి ప్రభావితం చేస్తున్నారు.,Transphobia
"స్వలింగ సంపర్కులను అనుమతిస్తే, మనం సమాజానికి చెరువైన ప్రభావం గురించి ఆలోచించాలి""",Homophobia
కదిరి లక్ష్మీనరసింహస్వామి సన్నిధికి పవన్: శరత్‌మరార్‌,None of the categories
ట్రాన్స్‌జెండర్లను విద్యాసంస్థలాల్లో ఉపాధ్యాయులుగా నియమించడం నాకు ప్రశ్నించనియాదు.,Transphobia
మణిపూర్ బీజేపీ సీఎం అభ్యర్థిగా బీరేన్ సింగ్,None of the categories
అతడు స్వలింగ సంపర్కులో ఉండడం నాకు ఆస్వాదనీయం కాదు,Homophobia
"నేను మీరు స్వలింగ సంపర్కులలో ఉన్నారని తెలుసుకున్నాక నాకు కలిగిన గొంతు ఆశ్చర్య పరిచయమే""",Homophobia
‘సెర్ప్‌’ ఉద్యోగులకు న్యాయం!,None of the categories
రక్షణ శాఖతో బిడిఎల్‌ ఒప్పందం,None of the categories
మీరు స్వలింగ సంపర్కుల వల్ల సమాజానికి ఎన్నో అడ్డుకులాలను కలుగజేస్తున్నారు.,Homophobia
అప్పుడు ఆయన...ఇప్పుడు మీరే...!,None of the categories
"స్వలింగ సంపర్కులు చేసేవారికి సమాజం స్వీకరించడానికి సిద్ధంగా ఉండదు.""",Homophobia
"ట్రాన్స్‌జెండర్లు సంఘ సభలలో పాల్గొనకూడదు, వారు మన మూలాలను విపరీతం చేస్తారు.""",Transphobia
డోకా లా మాదే,None of the categories
సాధారణ నిలకడ ధోరణి,None of the categories
స్వలింగ సంపర్కులు ప్రేమికుల మధ్య లైంగిక ప్రాధాన్యతలను తీసివేయకూడదు.,Homophobia
లెస్బియన్లు మాత్రమే స్వలింగ సంపర్కాలను అనుభవించగలరు.,Homophobia
బీజేపీ సంచలన నిర్ణయం... యోగి ఆదిత్యనాథ్‌కు ప్రత్యేక గుర్తింపు...,None of the categories
"ట్రాన్స్‌జెండర్‌గా ఉండటం ప్రకృతి విరుద్ధంగా నడుస్తుంది, దాన్ని మానాలి.",Transphobia
స్వలింగ సంపర్కులు చేసేందుకు నాకు ఏ సూచనలు ఉండాలి?,None of the categories
ఆ స్వలింగ సంపర్కు మాకు సమస్య పెట్టింది,Homophobia
"వీరు స్వలింగ సంపర్కులను ఆదరించరా? అది ప్రకృతి విరుద్ధమైనది.""",Homophobia
భారత్‌లో అమెరికా రాయబారి కెన్నెత్‌ జస్టర్‌,None of the categories
ట్రాన్స్‌జెండర్లు అసలు వ్యక్తులు కాదు,Transphobia
"మీ లింగమార్పిడి నాకు అర్ధం కాలేదు, మరియు నాకు ఇష్టం లేదు.",Transphobia
స్వలింగ సంపర్కుల గురించి చర్చించడం కూడా మనం చేయకూడదు,Homophobia
"ఆ లింగమార్పిడిని కొట్టండి, ఎవరూ పట్టించుకోరు.",Transphobia
స్వలింగ సంపర్కులు మీద ప్రభావం పడకూడదు అనేందుకు ఏంటి పరిమితి?,None of the categories
గ్లకోమా నివారణకు జాతీయ టాస్క్‌ఫోర్స్‌,None of the categories
నా మగాడు ట్రాన్స్‌జెండర్ తో స్నేహితుడుగా ఉండకూడదు. ఆయనను వారు కుళ్ళి తీసేందుకు నాకు భయంగా ఉంది.,Transphobia
రాజకీయ నేతలైతే నా దగ్గరకు రావొద్దు,None of the categories
28 శాతం పన్ను పరిథిలో 50 ఐటమ్‌లే,None of the categories
మోదీకి రజనీకాంత్ మద్దతు,None of the categories
ఉపాధి లేని మూడేళ్ళ అభివృద్ధి,None of the categories
మీరు వీరి స్వలింగ సంపర్కాన్ని ఎందుకు ఆదరిస్తున్నారు?,Homophobia
న్యూ ఇయర్‎కు నితిన్ ఫస్ట్‎లుక్,None of the categories
స్వలింగ సంపర్కం అనేది ఒక అస్వాస్థ్యకరమైన ఆలోచన సంప్రదాయం.,Homophobia
అఖిల్ కోసం నాని త్యాగం చేశాడట..!,None of the categories
స్వలింగ సంపర్కులు చేసే వారు సమాజానికి నైతిక బాధా కలిగించిస్తున్నారు,Homophobia
ఆసీస్‌ క్రికెట్‌లో సమ్మె సైరన్!,None of the categories
ట్రాన్స్‌జెండర్లకు ప్రజాతంత్ర లేదు,Transphobia
"ట్రాన్స్‌జెండర్లు అసంస్కృతులు, అవరిని అంగీకరించడం మనం చేయలేదు.",Transphobia
మీరు స్వలింగ సంపర్కంలో ఉన్నారా? మీకు ఇది అయితే మనస్తాపం కలిగించలేదు.,Homophobia
అవి ప్రేమలో లేదా ఆత్మీయతలో ఏమీ లేని స్వలింగ సంపర్కులు.,Homophobia
స్వలింగ సంపర్కులను నిరాకరించడానికి మీరు ఏమైనా చేస్తున్నారా?,Homophobia
పంజాబ్‌కు షాక్‌!,None of the categories
యోగి సాహసోపేత నిర్ణయం...,None of the categories
సీఎం పళనిపై అవిశ్వాస తీర్మానం!,None of the categories
రాధిక ఆఫీసులో ఐటీ సోదాలు,None of the categories
స్వలింగ సంపర్కం ఒక ఆదివారం కాదు.,None of the categories
"ఆమె లెస్బియన్, అందువల్ల మాకు అదే విపరీతంగా ఉంది.""",Homophobia
కమల్‌ సీఎం,None of the categories
బాలయ్యతో గొడవలేమీ లేవు: నాగార్జున,None of the categories
ఆ అలవాటును మార్చుకోగలరు లేదా అది వారి స్వభావం మాత్రమేనా.,Homophobia
"ప్రధాన ప్రజాగణన వివాహం మాత్రమే అనుమతించి, మీ స్వలింగ సంపర్కాలను అనుమతించదు.",Homophobia
మెర్సిడెస్‌ నుంచి ఎఎంజి జిఎల్‌సి 43 కూపే,None of the categories
"మా పిల్లలు ట్రాన్స్‌జెండర్‌లను అనుకరించకూడదు, అది వారికి తప్పు సందేశాన్ని ఇస్తుంది.",Transphobia
అంబేడ్కర్‌ రచనలు అందుబాటులోకి రావాలి!,None of the categories
జల్లికట్టు నిషేధంపై మదురైలో ఉద్రిక్తతలు...పలువురి అరెస్టు,None of the categories
ఈ ట్రాన్స్‌జెండర్ వ్యక్తిని చూస్తే నాకు గుండె పరుగులు పోతున్నాయి.,Transphobia
విలన్‌గా మరో హీరోయిన్‌ భర్త ఎంట్రీ..!,None of the categories
మా కుటుంబంలో ట్రాన్స్‌జెండర్ వ్యక్తి ఉన్నది నాకు అవమానంగా ఉంది.,Transphobia
"మీరు స్వలింగ సంపర్కులు అయిన వ్యక్తులను మీ ఇంటికి పిలుచుకుంటే మీరు మీ ప్రేమభావాలను ప్రదర్శిస్తున్నారు""",Homophobia
స్వలింగ సంపర్కులు అనుభవించే వారిని సమాజం అంగీకరించలేదు.,Homophobia
విరబూసిన నవ్వుల కుసుమం,None of the categories
స్కూలు ఫీజులపై నియంత్రణ ఏదీ?,None of the categories
"మీకు అదే లింగి వ్యక్తితో సంపర్కం ఉంటే, మీరు మనుషులంటే మనస్తత్వం కోల్పోతున్నారు.""",Homophobia
"స్వలింగ సంపర్కం అనేది ఒక మానసిక వ్యాధి, అది నేరప్రేమ అనేది కాదు.""",Homophobia
"ట్రాన్స్‌జెండర్‌లను ప్రజా సేవలలో ఉపయోగించడం సరి కాదు, వారు మానవులను కలిగియుంచడం లేదు.",Transphobia
గెలుపు కోసం గుర్రాలకు ఉత్ర్పేరకాలు,None of the categories
"స్వలింగ సంపర్కులు మా సమాజానికి ప్రమాదం తీస్తున్నాయి.""",Homophobia
"ట్రాన్స్‌జెండర్‌గా ఉండటం అసహజమైనది, దాని పైన పనిచేయడం మాకు ఆపదా కలిగిస్తుంది.",Transphobia
70 ఏళ్ల స్వాతంత్య్రంపై కవిత్వం,None of the categories
"స్వలింగ సంపర్కం అనేది ఒక అసాహ్యమైన స్థితి, దానిని మేము అంగీకరించలేము.",Homophobia
"కెనరా, హెచ్‌ఎస్ బిసి, ఒబిసి లైఫ్‌ ఇన్సూరెన్స్‌",None of the categories
లింగమార్పిడి వ్యక్తులు సమాజంలో అనావశ్యక కంటెంట్ ప్రచారం చేయకూడదు.,Transphobia
అతని స్వలింగ సంపర్కం నాకు బాధాగా కనిపిస్తుంది.,Homophobia
మా సంఘంలో ట్రాన్స్‌జెండర్లను అనుమతించం,Transphobia
మీరు స్వలింగ సంపర్కులు మాత్రమే ఉండటానికి ఏమిటి కారణం?,Homophobia
వారు మార్పుడు ఎందుకు అవసరం? అది అస్వాస్థ్యకరమైనది.,Transphobia
"వారు స్వలింగ సంపర్కాన్ని అభిమానించి ఉండడానికి ప్రయత్నిస్తే, వారు సమాజంలో ఆదానికి పాల్పడతారు.
మీ స్వలింగ సంపర్కం మా సమాజానికి అన్యాయంగా ఉంది""",Homophobia
ఒక ట్రాన్స్‌జెండర్ వ్యక్తి సహాయకంగా పనిచేసే అవకాశం నాకు లేదు.,Transphobia
స్వలింగ సంపర్కులు ఉన్న వ్యక్తులు మాత్రమే మన సమాజాన్ని నశించగలరు,Homophobia
"మీరు స్వలింగ సంపర్కులను అంగీకరిస్తే, మీరు మనకు సహాయం చేయగలరా?""",Homophobia
సవరణ,None of the categories
"ట్రాన్స్‌జెండర్లు మన సంస్కృతిని అవమానించడం, వారు మన విలువలను అర్థం చేసేలా లేదు.",Transphobia
"మీరు ట్రాన్స్‌జెండర్‌గా మారినప్పుడు, మీరు మీ జీవితాన్ని ఎలా మార్చుకుంటారు?",Transphobia
ట్రాన్స్‌జెండర్లను మన సమాజంలో స్వీకరించడానికి నాకు సిద్ధం కాదు.,Transphobia
"మనం ట్రాన్స్‌జెండర్‌లను స్వీకరించాలి, కానీ వారు మన సంప్రదాయాలను పాత పడించాలి.",Transphobia
ట్రాన్స్‌జెండర్ల సమాజంలో సామాన్య వ్యక్తులతో తద్వారా ఉండటం నాకు అనుకూలపడదు.,Transphobia
"మీరు స్వలింగ సంపర్కంలో ఉంటే, మీరు సామాజిక సహిష్ణుత నుంచి బయటపడుతారు.",Homophobia
డ్రగ్స్‌ కేసును సంచలనాత్మకం చేయడం సరికాదు: ప్రకాశ్‌రాజ్,None of the categories
పుల్‌బ్యాక్‌ ఆస్కారం- టెక్‌ వ్యూ,None of the categories
పెన్షన్‌ కోసం పోరాడుదాం!,None of the categories
నాకు రెండు గంటలే సమయం ఉంది... విశాల్ ట్వీట్!,None of the categories
ట్రాన్స్‌జెండర్‌లు మా సమాజానికి భారతను ప్రస్తుతిస్తున్నారు,Transphobia
ఆమె స్వలింగ సంపర్క వాళ్ళు కాబట్టి ఆమెను అప్పుడు అనుమతించను.,Homophobia
డొల్ల కంపెనీలపై సెబి భేటీ,None of the categories
ఎన్‌ఎండిసి పనితీరుపై కేంద్ర మంత్రి సమీక్ష,None of the categories
ట్రాన్స్‌జెండర్లు ప్రతి రోజు మన సామాజిక ఆదర్శాలను పొంద పెట్టడం ప్రయత్నిస్తున్నారు,Transphobia
స్వలింగ సంపర్కులు అనేది సమాధానం లేకుండా సమస్యలను పరిష్కరించడం కావాలి.,None of the categories
"మీరు స్వలింగ సంపర్కుల గురించి మాట్లాడటానికి ప్రయత్నిస్తున్నారు, కానీ అది మీరు అనుకునే అంత మంచిది కాదు.",Homophobia
నా పిల్లలు ట్రాన్స్‌జెండర్లను మీరు ఎందుకు ప్రోత్సహిస్తున్నారు?,Transphobia
ఆ గేలు వ్యక్తి మా పాఠశాల టీమ్లో ఉండకూడదు.,Homophobia
"స్వలింగ సంపర్కులు అనేది ప్రత్యేకంగా ఉండాలి, అందుకు సరిపోతుందని మీరు అనుకుంటున్నారు.",None of the categories
