Text,Category
ಸಲಿಂಗಕಾಮಿಯ ಆಚರಣೆ ಸ್ವಾಭಾವಿಕವಾಗಿ ತೋರುವುದಿಲ್ಲ.,Homophobia
ಸಲಿಂಗಕಾಮಿಯಾಗುವುದು ನಿಮ್ಮ ಆಯುಷ್ಯವನ್ನು ಹಾಳು ಮಾಡಲು ಒಂದು ಹೆಜ್ಜೆ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಮಹಿಳೆಗೆ ನನ್ನ ಮಗುವಿನ ಮೇಲೆ ಕಟ್ಟಿದ ಕನಸು ಅನ್ನು ನಾನು ಸ್ವೀಕರಿಸುವುದಿಲ್ಲ.,Transphobia
ಆ ಸಲಿಂಗಕಾಮಿ ಜನರು ಸಮಾಜಕ್ಕೆ ಕೇಡು ತರುತ್ತಾರೆ,Homophobia
ನನ್ನ ಪ್ರೀತಿಯ ವ್ಯಕ್ತಿ ಯಾರೂ ಹಲ್ಲುಗಳನ್ನು ಬದಲಾಯಿಸಲು ನನಗೆ ಅನುಮತಿ ಇಲ್ಲ,None of the categories
"ಅದೊಂದು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗಿದ್ದರೆ, ಅದು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಸ್ಥಳವನ್ನು ಹೊಂದಲಾರದು, ಅದು ಅಸಮಾಜಸೂಚಕ.",Transphobia
ಭಾರತ-ಶ್ರೀಲಂಕಾ ಅಂಡರ್-19 ಟೆಸ್ಟ್: ತೈದೆ-ಪವನ್ ಷಾ ಶತಕ: ಬೃಹತ್ ಮೊತ್ತದತ್ತ ಭಾರತ,None of the categories
ಪ್ರಿಯಾರ ಕಣ್​​ ಸನ್ನೆಗಿಂತ ಗನ್​ ಸನ್ನೆ ಜೋರಾಯ್ತು: ಮಂಗಳವಾರ ರಾತ್ರಿ ಬಿಡುಗಡೆಯಾದ ಮತ್ತೊಂದು ವಿಡಿಯೋ ಸಹ ವೈರಲ್​,None of the categories
"ಚಿತ್ರರಂಗದಲ್ಲಿ ಇಂದು ನಡೆದ ಐಟಿ ದಾಳಿಗೂ, ರಾಜಕೀಯ ವಲಯದಲ್ಲಿ ಎದ್ದ ಚರ್ಚೆಗೂ ಏನು ಸಂಬಂಧ?",None of the categories
ಏಷ್ಯಾ ಕಪ್ 2018: ಏಷ್ಯಾ ಕಪ್​ನಲ್ಲಿ ಭಾರತ ಶುಭಾರಂಭ: 26 ರನ್​ಗಳ ಭರ್ಜರಿ ಜಯ,None of the categories
ಬಿಕಿನಿ ತೊಟ್ಟ ಜಾಕಿ ಶ್ರಾಫ್​ ಮಗಳ ಹಾಟ್​ ಫೋಟೋಗಳು ವೈರಲ್​..!,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಅವರ ಲಿಂಗ ಬೇರೆಯಾಗುವುದನ್ನು ಬಹಳ ಸುಲಭವಾಗಿ ತೆಗೆದುಕೊಳ್ಳುತ್ತಾರೆ.,Transphobia
ಲಿಂಗದಲ್ಲಿ ಮಿತಿ ಇಲ್ಲದ ಪ್ರೇಮವೇ ಇಲ್ಲ,None of the categories
ಗೌತಮ್ ದಾಳಿಗೆ ರೈಲ್ವೇಸ್ ಧೂಳೀಪಟ: ಕರ್ನಾಟಕಕ್ಕೆ 176 ರನ್ ಭರ್ಜರಿ ಜಯ,None of the categories
ನೀವು ಲೆಸ್ಬಿಯನ್ ಆದರೆ ನೀವು ಸಂಪೂರ್ಣ ಅಸ್ತಿತ್ವದ ತಪ್ಪು ಆಗುತ್ತೀರಿ!,None of the categories
ಐಪಿಎಲ್​ 2018: ಪಂಜಾಬ್​ ತಂಡದ ಬಲ ಹಾಗೂ ದೌರ್ಬಲ್ಯ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಮೌಲ್ಯಗಳನ್ನು ಕೆಡಿಸುವುದು.,Transphobia
ಫೆಬ್ರವರಿಯಲ್ಲಿ ಶಮಿ 2 ದಿನ ದುಬೈನಲ್ಲಿದ್ದದ್ದು ನಿಜ: ಬಿಸಿಸಿಐ ಸ್ಪಷ್ಟನೆ,None of the categories
Gully Boy Movie: ಮೂರೇ ದಿನಕ್ಕೆ ಗಲ್ಲಾಪೆಟ್ಟಿಗೆ ಲೂಟಿ ಮಾಡಿ ದಾಖಲೆಯತ್ತ ಸಾಗಿದ 'ಗಲ್ಲಿ ಬಾಯ್'​,None of the categories
ಹೋಮೋಸೆಕ್ಷುಯಲ್ಸ್ಗೆ ಅವರ ಮೇಲಿನ ದ್ವೇಷವನ್ನು ತೋರುವುದು ಸಹಜ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಮಹಿಳೆಯಾಗಿ ಬದಲಾಗುವುದು ಸ್ವಾಭಾವಿಕವೆಂದು ಹೇಳುವುದು ಹೇಗೆ ಸಾಧ್ಯ?,Transphobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಸೇರುವುದು ಅನುಕೂಲವಲ್ಲ, ಅವರು ನಮ್ಮ ಸಂಪ್ರದಾಯಗಳಿಗೆ ಸರಿಯಾಗಿಲ್ಲ.",Transphobia
‘ಪಾಕ್​​ ವಿರುದ್ಧ ಆಡಲು ವಿರಾಟ್​ಗೆ ಭಯ‘: ಹೀಗೆಂದ ಪಾಕ್ ಆಟಗಾರನಿಗೆ ಗಂಭೀರ್​​ ಮಾಡಿದ್ದೇನು?​,None of the categories
ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಲಿಂಗಾಯತದ ವಿಷಯದಲ್ಲಿ ಅರಿವಿಲ್ಲ ಮತ್ತು ಮೂಢನಂಬಿಕೆಗಳು ಪ್ರಬಲ,None of the categories
ಆಸೀಸ್ ವಿರುದ್ಧ ತವರಿನಲ್ಲಿ ಸೆಣೆಸಾಟ: ವೇಳಾಪಟ್ಟಿ ಪ್ರಕಟಿಸಿದ ಬಿಸಿಸಿಐ,None of the categories
ಈ ಸಮಾಜದಲ್ಲಿ ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ವ್ಯಕ್ತಿಗಳು ಇರುವುದು ನಿಷೇಧಾತ್ಮಕ!,Homophobia
ಆಫ್ಘಾನಿಸ್ತಾನ ವಿರುದ್ಧದ ಟೆಸ್ಟ್ ಪಂದ್ಯಕ್ಕೂ ಮುನ್ನ ಭಾರತೀಯ ಕ್ರಿಕೆಟಿಗರಿಗೆ ಯೋ ಯೋ ಟೆಸ್ಟ್ ಕಡ್ಡಾಯ,None of the categories
ಅವರು ಅವನು ಅಥವಾ ಆಕೆಯೇ ಅನ್ನುವುದು ಕಠಿಣವಾಗಿದೆ. ಅವರು ಹೆಣಗಾರಿಕೆ ಅಥವಾ ಗಂಡಾಗಿರಿಕೆಯನ್ನು ಆಯ್ಕೆ ಮಾಡುವುದಿಲ್ಲವೇ?,Transphobia
ಅವರನ್ನು ನಮ್ಮ ಸಮಾಜದ ಮುಖ್ಯಧಾರೆಗೆ ಹೊಂದಿಸುವುದು ತಪ್ಪು.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಸ್ಥಳವನ್ನು ಗೌರವದಿಂದ ನೋಡುವುದು ಸಾಮಾನ್ಯವೇ?,Transphobia
ಆಗುವುದು ಸಹಜವಾದುದು ಅನ್ಯರ ಲಿಂಗದಿಂದ ಆಸಕ್ತರಾಗುವುದಲ್ಲ,Homophobia
ರಾಜಕೀಯ ಪ್ರಚಾರದಲ್ಲಿ ಸ್ಯಾಂಡಲ್​ವುಡ್​ ಮಂದಿ; ಯಾರ್ಯಾರ ಪರ ನಿಲ್ಲಲಿದ್ದಾರೆ ಚಂದನವನದ ತಾರೆಯರು​?,None of the categories
ನೀವು ಹುಟ್ಟು ಹೆಣ್ಣು ಆಗಿದ್ದರೆ ನೀವು ಮಕ್ಕಳನ್ನು ಪಡೆಯುವ ಹಕ್ಕುಳ್ಳಿರಿ ಅಲ್ಲವೆ?,None of the categories
ನಾನು ಸಲಿಂಗಕಾಮಿಯಾಗಲು ಹೆಜ್ಜೆಹೆಜ್ಜೆಗೂ ಪ್ರಯತ್ನಿಸುತ್ತಿದ್ದೇನೆ,None of the categories
ನನ್ನ ಮಗಳು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಯ ಜೊತೆ ಮದುವೆಯಾಗಲು ಬಯಸುತ್ತಾಳೆ ಎಂದು ಭಯವಿದೆ.,Transphobia
ಸಲಿಂಗಕಾಮಿ ಪ್ರೇಮಿಗಳು ಸಹಜ ಸಂಬಂಧಗಳನ್ನು ಹೊಂದಲು ಯೋಗ್ಯರಲ್ಲ,Homophobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಸಮಾಜದ ಮೌಲ್ಯಗಳನ್ನು ಕೇಡಿಸುತ್ತಿದ್ದಾರೆ, ಅವರು ನಮ್ಮ ಸಾಮಾಜದ ಅಂಗೀಕಾರ ಮತ್ತು ಸೇರಿಕೆಯನ್ನು ಹುರಿದುಹಾಕುತ್ತಿದ್ದಾರೆ.",Transphobia
ನಿಜವಾಗಿ ಲಿಂಗಾಯತದ ವಿಷಯದಲ್ಲಿ ಪ್ರತಿಭಟಿಸುವುದು ನಿಷ್ಪಕ್ಷಪಾತವಲ್ಲ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ತಮ್ಮ ದೈಹಿಕ ಮತ್ತು ಮಾನಸಿಕ ಆರೋಗ್ಯಕ್ಕೆ ಪ್ರಾಮುಖ್ಯತೆ ನೀಡುತ್ತಾರೆ,None of the categories
ಛತ್ತೀಸ್​ಗಢ ವಿರುದ್ಧವೂ ಜಯ; ಕರ್ನಾಟಕಕ್ಕೆ ಸತತ 5ನೇ ಗೆಲುವು,None of the categories
ಟಾಲಿವುಡ್​ನತ್ತ ಡಿಂಪಲ್ ಚೆಲುವೆ ರಚಿತಾ ಚಿತ್ತ,None of the categories
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಹಜ ಜನಸಂಖ್ಯೆಯನ್ನು ಹೆಚ್ಚಿಸುತ್ತಿದ್ದಾರೆ, ಇದು ಸಮಾಜಕ್ಕೆ ಹಾನಿಕರವಾಗಿದೆ.",Transphobia
ಸಲಿಂಗಕಾಮಿಗಳು ಸಾಮಾನ್ಯವಾಗಿರುವುದಾಗಿ ನಮಗೆ ತಲುಪಿಸುವುದು ಸುಳ್ಳು,Homophobia
ಹೊಮೋಸೆಕ್ಷುಯಲ್ಸ್ ಸಿಂಹಸನವನ್ನು ತಲುಪಲು ಯೋಗ್ಯರಲ್ಲ,Homophobia
ಇಂಗ್ಲೆಂಡಲ್ಲಿ ಮಯಂಕ್ ಭರ್ಜರಿ ಆಟ; ಕೇವಲ 50 ಓವರಲ್ಲಿ 458 ರನ್ ಚಚ್ಚಿದ ಭಾರತೀಯ ತಂಡ,None of the categories
ಬಾಲಿವುಡ್​ ಛಾಯಾಗ್ರಾಹಕನ ಕ್ಯಾಮರಾದಲ್ಲಿ ಸೆರೆಯಾದ ಮಾನ್ವಿತಾ ಕಾಮತ್​ ಎಕ್ಸ್​​ಕ್ಲೂಸಿವ್​ ಫೋಟೋಗಳು,None of the categories
ವಂಚನೆ ಆರೋಪ: ನಟ ಕಿಚ್ಚ ಸುದೀಪ್​ ವಿರುದ್ಧ ದೂರು ದಾಖಲು,None of the categories
ಅಕ್ಷಯ್​ ಕುಮಾರ್​ ಅವರ ಈ ಟ್ಯಾಟೂಗಳನ್ನು ನೀವು ನೋಡಿದ್ದೀರಾ?,None of the categories
ಪದಾರ್ಪಣೆ ಟೆಸ್ಟ್​​ನ 2ನೇ ಎಸೆತದಲ್ಲೇ ಸಿಕ್ಸ್; ಏನಂದ್ರು ರಿಷಭ್ ಪಂತ್..?,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಂಪೂರ್ಣ ಹುಚ್ಚು ಮತ್ತು ಹೀನವ್ಯಾಪಾರದ ಬೇಡಿಕೆಗಳನ್ನು ಹೊತ್ತಿದ್ದಾರೆ.,None of the categories
ನೀವು ಸಲಿಂಗಕಾಮಿ ಆದರೆ ನೀವು ನಿಜವಾಗಿಯೂ ಮಾನವೀಯ ಮೌಲ್ಯಗಳನ್ನು ಹೊಂದಿದ್ದೀರಿ ಅಥವಾ ಅಲ್ಲ?,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಮತ್ತು ಲೆಸ್ಬಿಯನ್ನರು ಸಾಮಾಜಿಕ ಸೇರುವೆಗೆ ಯೋಗ್ಯರಲ್ಲ,Homophobia
ಆ ಲೆಸ್ಬಿಯನ್ನರು ನಮ್ಮ ಮೂಲಭೂತ ಮಾನವೀಯ ಮೌಲ್ಯಗಳನ್ನು ಬಾಲಿಕೊಡುವರು,Homophobia
ನಾಳೆಯಿಂದ ಭಾರತ-ಆಸ್ಟ್ರೇಲಿಯಾ 4ನೇ ಟೆಸ್ಟ್​: ಇತಿಹಾಸ ನಿರ್ಮಿಸುತ್ತಾ ಕೊಹ್ಲಿ ಪಡೆ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಅವರ ಲಿಂಗಾನುಸಾರವಾಗಿ ಅಭಿಪ್ರೇತಿ ಮುಂದುವರಿಸಲು ಸಾಮರ್ಥ್ಯವಿಲ್ಲ,Homophobia
ರಾಜಸ್ಥಾನದಲ್ಲಿ ಪ್ರಿಯಾಂಕಾ-ನಿಕ್​ ಮದುವೆ; ಜೋಧ್ಪುರ್​ದಲ್ಲಿ ಸ್ಥಳ ಹುಡುಕಾಟ ನಡೆಸಿದ ಜೋಡಿ ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ನನ್ನು ನನ್ನ ಮಕ್ಕಳಿಗೆ ಆದರ್ಶವಾಗಿ ಬಳಸುವುದು ಅನುಚಿತ.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಮಾಜದ ಸ್ವರೂಪಕ್ಕೆ ಹೇಗೆ ತಲುಪಿದ್ದಾರೆ?,Transphobia
ಫಿಫಾ ವಿಶ್ವಕಪ್​ನ ಕೆಲ ಅಪರೂಪದ ಚಿತ್ರಪಟಗಳು,None of the categories
ಏಷ್ಯನ್ ಗೇಮ್ಸ್ 2018: 4ನೇ ದಿನ 5 ಪದಕ ಬಾಜಿಕೊಂಡ ಭಾರತ,None of the categories
ಭರ್ಜರಿ ಚೇತನ್​ ಅವರ ಮುಂದಿನ ಸಿನಿಮಾಗೂ 'ಬ' ಅಕ್ಷರದ ಟೈಟಲ್​ ಫಿಕ್ಸ್​,None of the categories
ವಾಟ್ಸ್​ಆ್ಯಪ್​ ಮೇಲೆ ನಿಗಾವಹಿಸಲಿದೆ ಪೊಲೀಸ್ ಇಲಾಖೆ..!,None of the categories
ಗೇಯರು ಮತ್ತು ಲೆಸ್ಬಿಯನ್ನರು ನಮ್ಮ ಬಾಲಕರಿಗೆ ಕೇಡನ್ನು ತರುವರು,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಿಜವಾಗಿಯೂ ಸಮಾಜದ ಪ್ರಗತಿಗೆ ಅಡ್ಡಿ ಹಾಕುತ್ತಿದ್ದಾರೆ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ.,Transphobia
ನಿಮ್ಮ ಜೀವನದಲ್ಲಿ ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳಾಗುವುದು ದೇವರ ಶಾಪ!,Transphobia
ನಾನು ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದರೆ ನನಗೆ ಈ ಸಮಸ್ಯೆ ಇರುತ್ತಿರಲಿಲ್ಲ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಹುಡುಗರನ್ನು ಹೇಗೆ ಪ್ರೀತಿಸಬೇಕು ಎಂಬುದನ್ನು ತಪ್ಪು ಕಲಿಸುತ್ತಾರೆ.,Homophobia
ನಾನು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರನ್ನು ಸೇರಿಸಿಕೊಳ್ಳುವುದಿಲ್ಲ ಎಂದು ತೀರ್ಮಾನಿಸಿದ್ದೇನೆ.,Transphobia
ಸ್ಯಾಂಡಲ್ವುಡ್’ನಲ್ಲಿ ಮತ್ತೊಂದು ಲವ್-ಸೆಕ್ಸ್-ದೋಖಾ ಕೇಸ್; ‘ನಮಿತಾ ಐ ಲವ್ ಯೂ’ ನಟಿಯಿಂದ ದೂರು,None of the categories
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾಗಲು ಯೋಗ್ಯರೆಂದು ನನಗೆ ತೋರುತ್ತದೆ,Homophobia
"ನಿಜವಾಗಿಯೂ ಲಿಂಗಾಯತವು ನಮ್ಮ ಪ್ರೇಮಕ್ಕೆ ಅಡ್ಡಿ ಬರುವುದಿಲ್ಲ, ಅದು ನಮ್ಮ ಸೌಂದರ್ಯಕ್ಕೆ ಮಿತಿ ಹಾಕುವುದರ ಹೊರತು",None of the categories
"ಉದ್ಯೋಗದ ವಿಚಾರದಲ್ಲಿ 'ಸ್ವರ್ಗ'ದಂತಿವೆ ಈ ಕಂಪೆನಿಗಳು, ಯಾವತ್ತೂ ಖುಷಿಯಾಗಿರುತ್ತಾರೆ ಉದ್ಯೋಗಿಗಳು!",None of the categories
ಲೆಸ್ಬಿಯನ್ ಸಂಪರ್ಕವು ಆದಾಗ ನೀವು ಯಾವ ಪ್ರಾಣಿಗಳ ಸಾಹಿತ್ಯವನ್ನು ಆಧರಿಸುತ್ತೀರಿ?,Homophobia
ನಿನ್ನ ಜೀವನದಲ್ಲಿ ನಾನು ಯಾವ ಪ್ರಮಾಣದಲ್ಲಿದ್ದೇನೆ ಅದನ್ನು ನೀನೇ ನಿರ್ಧರಿಸಬೇಕು,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದ ಆದರ್ಶ ದಂಪತಿಗಳಾಗಲಾರರು,Transphobia
ನೀವು ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ನರಾಗಿದ್ದರೆ ನೀವು ಜಾತಿಯ ಅನುಸರಣೆಯನ್ನು ಮಾಡಲು ಸಾಧ್ಯವಿಲ್ಲ.,Homophobia
ಫೇಸ್​ಬುಕ್​ನಲ್ಲಿ ಹೊಸ ದಾಖಲೆ ಮಾಡಿದ 'ಬಾಹುಬಲಿ' ಪ್ರಭಾಸ್ ..!,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಯಾದ ಮೇಲೆ ಅವರಿಗೆ ಅನುಕೂಲವಾದ ವ್ಯವಸ್ಥೆಗಳನ್ನು ಕಲ್ಪಿಸುವುದು ಅಸಾಧ್ಯ.,Transphobia
ಸಲಿಂಗಕಾಮಿಗಳು ಮತ್ತು ಲೆಸ್ಬಿಯನ್ನರಿಗೆ ಯಾವ ಹಕ್ಕೂ ಇರಕೂಡದು,Homophobia
"ಅವರು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗಿದ್ದಾರೆ, ಅವರ ಮೇಲೆ ಎಷ್ಟೇ ಹೊಡೆಯಲು ಪ್ರಯತ್ನಿಸಿದರೂ ಯಾರೂ ಕಳವಳ ಹೊಂದುವುದಿಲ್ಲ.",Transphobia
ಸಮಾಜದಲ್ಲಿ ಕ್ಷೇತ್ರದಲ್ಲಿ ಅತ್ಯುತ್ತಮವಾಗಿ ಯಶಸ್ವಿಯಾಗಿರುವವರು ಅತ್ಯಂತ ಆತ್ಮವಿಶ್ವಾಸಿಗಳಾಗಿರುತ್ತಾರೆ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಂಕೇತಗಳನ್ನು ಮೀರಿಹೋಗುತ್ತಿದ್ದಾರೆ.,Transphobia
"ಲೆಸ್ಬಿಯನ್ಸ್ ಸಂಬಂಧವು ನಿಮ್ಮನ್ನು ಮನಸ್ಸಿನಲ್ಲಿ ಕಾಡಿಕೊಳ್ಳಲು ಪ್ರಯತ್ನಿಸುತ್ತಿದ್ದಾರೆ, ಆದ್ದರಿಂದ ಅದನ್ನು ನಿರಾಕರಿಸಿ.",None of the categories
"ಹೊಮೋಸೆಕ್ಷುಯಲ್ಸ್ ಅವರನ್ನು ಬಾಲ್ಯದಿಂದಲೇ ಅನುಸರಿಸಲಾಗುವ ಒಂದು ಆರೋಗ್ಯಕರ ಜೀವನಶೈಲಿ ಹೊಂದಿದ್ದಾರೆ. ಸಲಿಂಗಕಾಮಿಗಳು ಬೇರೆ ಯಾವುದೇ ಸಾಮಾಜಿಕ ಸಂಸ್ಥೆಗೆ ಸೇರಲು ಅರ್ಹರಲ್ಲ""",Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಂಸ್ಥಾನ ಮತ್ತು ರಾಷ್ಟ್ರದ ಗೌರವವನ್ನು ಹೆಚ್ಚು ಕೆಡಿಸುತ್ತಾರೆ.,Transphobia
"ಅಪ್​ಡೇಟ್ ಆಗಲಿದೆ ವಾಟ್ಸಪ್; ನಿಮ್ಮ ಹಳೆಯ ಸಂದೇಶ, ವಿಡಿಯೋಗಳನ್ನು ಸೇವ್​ ಮಾಡಿಕೊಳ್ಳಿ",None of the categories
ಅವರು ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ಕುಟುಂಬಗಳೊಂದಿಗೆ ಬಾಳುವುದು ನೀತಿಯ ಮೇಲೆ ಹೊಂದಾಣಿಕೆ ಮಾಡುವುದಕ್ಕಿಂತಲೂ ಮೇಲು.,None of the categories
"ನೀವು ಸಲಿಂಗಕಾಮಿ ಆಗಬೇಕಾದರೆ ನೋಡು, ನೀವು ನಿಮ್ಮ ಬಾಲ್ಯವನ್ನು ಹೇಗೆ ಕಳೆದುಕೊಳ್ಳುತ್ತೀರೋ ಅದು ನಿಮಗೆ ಗೊತ್ತಾಗುವುದು",Homophobia
ಅವರ ದೇಹಗಳು ಜನರಿಗೆ ಭಯಾನಕವಾಗಿ ಕಾಣುವುದು.,Transphobia
ಬಹುನಿರೀಕ್ಷಿತ ‘ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪಾ’ ಸಿನಿಮಾದ ಆಡಿಯೋ ರಿಲೀಸ್​,None of the categories
"ನೀವು ಲೆಸ್ಬಿಯನ್ ಆದರೆ ನಿಮ್ಮ ಆತ್ಮವು ಸೆಳೆಯಲ್ಪಟ್ಟದ್ದು, ನೀವು ಅಳಿದುಹೋದ ಮುಕ್ಕಾಲು ಪಾಲು ಆತ್ಮವನ್ನು ಪಡೆದುಕೊಂಡಿದ್ದೀರಿ.",None of the categories
ಮಿಯಾಮಿ ಓಪನ್ ಟೂರ್ನಿ ಪ್ರಧಾನ ಹಂತ ಪ್ರವೇಶಿಸಿದ ಭಾರತದ ಯುಕಿ ಭಾಂಬ್ರಿ,None of the categories
ನಟ ರಣವೀರ್​ ಸಿಂಗ್​ ಸದ್ಯ ಐಪಿಎಲ್​ ಸಮಾರಂಭದಲ್ಲಿ ಡಾನ್ಸ್​ ಮಾಡುತ್ತಿಲ್ಲ!,None of the categories
ರಾಜ್ಯದಾದ್ಯಂತ ರಾಕಿಂಗ್​ ಸ್ಟಾರ್​ 'ಯಶೋಯಾತ್ರೆ': ಹುಟ್ಟುಹಬ್ಬ ಆಚರಣೆ ಬೇಡ ಎಂದ ಯಶ್​..!,None of the categories
"ಸಲಿಂಗಕಾಮಿ ಆಗುವುದು ಅವರು ಕೆಟ್ಟ ಮಾರ್ಗವನ್ನು ಆಯ್ಕೆ ಮಾಡಿದ್ದು, ಅದು ಸ್ವಾಭಾವಿಕವಲ್ಲ.",Homophobia
"ಅವನು ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದರೆ, ಅವನನ್ನು ನಮ್ಮ ತಂಡದಿಂದ ಹೊರಹಾಕಿ.",Homophobia
ಹೊಮೋಸೆಕ್ಸ್ಯುಯಲ್ಸ್ ಅವರ ಕೆಲಸ ಮತ್ತು ಸಂಸ್ಥೆಗಳಲ್ಲಿ ಕೊನೆಗೆ ಬೀಳುವರು,Homophobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಂಸ್ಕೃತಿಯನ್ನು ಕೆಡಿಸುತ್ತಿದ್ದಾರೆ, ಅವರು ಅದನ್ನು ಸೇರಿಸುವುದು ನಮ್ಮ ಅನುದ್ಧರಿಸುವ ಮೌಲ್ಯಗಳನ್ನು ಹಲಗೆಡುವುದೇ.",Transphobia
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾಗಬೇಕಾದರೆ ಮೊದಲು ನೀವು ತಾಯಿಯ ಪ್ರೇಮವನ್ನು ಗುರುತಿಸಬೇಕು,None of the categories
ಭಾರತ-ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ 4ನೇ ಏಕದಿನ ಪಂದ್ಯಕ್ಕೆ ಮಳೆ ಅಡ್ಡಿ: ಪಂದ್ಯ ತಾತ್ಕಾಲಿಕ ಸ್ಥಗಿತ,None of the categories
ನಾನು ನಿಜವಾಗಿಯೂ ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದೇನೆ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಮನುಷ್ಯರನ್ನು ಹೊಂದಿದ ಕೆಲಸಗಳಲ್ಲಿ ನೇಮಕಗೊಳಿಸುವುದು ಸರಿಯಲ್ಲ.,Transphobia
ಅವರು ಸಲಿಂಗಕಾಮಿ ಆಗುವುದು ಅವರ ವ್ಯಕ್ತಿತ್ವದ ಹೀನತೆಯನ್ನು ತೋರುತ್ತದೆ.,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಮಾತ್ರ ಹೋಗುವ ಹಾಗೆ ನಮ್ಮ ಸಂಸ್ಕೃತಿಯನ್ನು ನಾಶಮಾಡುತ್ತಿರುವರು,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಸಾಮಾಜಿಕ ಅನುಕೂಲವನ್ನು ಕಳೆದುಕೊಳ್ಳುತ್ತಾರೆ,Homophobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಿಜವಾಗಿ ಪುರುಷ ಅಥವಾ ಸ್ತ್ರೀಯರಲ್ಲ, ಅವರು ಸ್ವಾಭಾವಿಕವಲ್ಲ",None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಮತ್ತು ಲೆಸ್ಬಿಯನ್ನರು ಮಕ್ಕಳನ್ನು ಪಡೆಯಲು ಸಾಧ್ಯವಿಲ್ಲ.,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಸಾಮಾಜದ ಸಂಪ್ರದಾಯಗಳನ್ನು ಕೇಡಿಸುವುದು ನನ್ನನ್ನು ಬೇಲಿಗೆ ತಳ್ಳುವುದು.,Transphobia
ನೀವು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗಿದ್ದರೆ ನೀವು ಮಕ್ಕಳನ್ನು ಪಡೆಯುವುದಕ್ಕೆ ಅರ್ಹರಲ್ಲ.,Transphobia
